Time (s),Temperature (°C),Mass Flow Rate (g),Pump Speed (%),Engine Speed (%),Shutoff Angle (°),Propane Angle (°),Status,Timestamp (PST)
16026,75.25,,,,,,,2025-02-22 17:50:54
16027,,,12,,,,,2025-02-22 17:50:54
16028,,,,13,,,,2025-02-22 17:50:54
16029,,,,,0,,,2025-02-22 17:50:54
16030,,,,,,75,,2025-02-22 17:50:54
16031,,0.0,,,,,,2025-02-22 17:50:54
16032,76.0,,,,,,,2025-02-22 17:50:54
16033,,,12,,,,,2025-02-22 17:50:54
16034,,,,13,,,,2025-02-22 17:50:54
16035,,,,,0,,,2025-02-22 17:50:54
16036,,,,,,75,,2025-02-22 17:50:54
16037,,0.0,,,,,,2025-02-22 17:50:54
16038,75.75,,,,,,,2025-02-22 17:50:55
16039,,,12,,,,,2025-02-22 17:50:55
16040,,,,13,,,,2025-02-22 17:50:55
16041,,,,,0,,,2025-02-22 17:50:55
16042,,,,,,75,,2025-02-22 17:50:55
16043,,0.0,,,,,,2025-02-22 17:50:55
16044,75.5,,,,,,,2025-02-22 17:50:55
16045,,,12,,,,,2025-02-22 17:50:55
16046,,,,13,,,,2025-02-22 17:50:55
16047,,,,,0,,,2025-02-22 17:50:55
16048,,,,,,75,,2025-02-22 17:50:55
16049,,0.0,,,,,,2025-02-22 17:50:55
16050,75.25,,,,,,,2025-02-22 17:50:55
16051,,,12,,,,,2025-02-22 17:50:55
16052,,,,13,,,,2025-02-22 17:50:55
16053,,,,,0,,,2025-02-22 17:50:55
16054,,,,,,75,,2025-02-22 17:50:55
16055,,0.0,,,,,,2025-02-22 17:50:55
16056,75.25,,,,,,,2025-02-22 17:50:56
16057,,,12,,,,,2025-02-22 17:50:56
16058,,,,13,,,,2025-02-22 17:50:56
16059,,,,,0,,,2025-02-22 17:50:56
16060,,,,,,75,,2025-02-22 17:50:56
16061,,0.0,,,,,,2025-02-22 17:50:56
16062,74.5,,,,,,,2025-02-22 17:50:56
16063,,,12,,,,,2025-02-22 17:50:56
16064,,,,13,,,,2025-02-22 17:50:56
16065,,,,,0,,,2025-02-22 17:50:56
16066,,,,,,75,,2025-02-22 17:50:56
16067,,0.0,,,,,,2025-02-22 17:50:56
16068,75.25,,,,,,,2025-02-22 17:50:56
16069,,,12,,,,,2025-02-22 17:50:57
16070,,,,13,,,,2025-02-22 17:50:57
16071,,,,,0,,,2025-02-22 17:50:57
16072,,,,,,75,,2025-02-22 17:50:57
16073,,0.0,,,,,,2025-02-22 17:50:57
16074,75.25,,,,,,,2025-02-22 17:50:57
16075,,,12,,,,,2025-02-22 17:50:57
16076,,,,13,,,,2025-02-22 17:50:57
16077,,,,,0,,,2025-02-22 17:50:57
16078,,,,,,75,,2025-02-22 17:50:57
16079,,0.0,,,,,,2025-02-22 17:50:57
16080,74.75,,,,,,,2025-02-22 17:50:57
16081,,,12,,,,,2025-02-22 17:50:57
16082,,,,13,,,,2025-02-22 17:50:57
16083,,,,,0,,,2025-02-22 17:50:57
16084,,,,,,75,,2025-02-22 17:50:57
16085,,0.0,,,,,,2025-02-22 17:50:57
16086,74.5,,,,,,,2025-02-22 17:50:57
16087,,,12,,,,,2025-02-22 17:50:57
16088,,,,13,,,,2025-02-22 17:50:57
16089,,,,,0,,,2025-02-22 17:50:57
16090,,,,,,75,,2025-02-22 17:50:57
16091,,0.0,,,,,,2025-02-22 17:50:57
16092,74.75,,,,,,,2025-02-22 17:50:58
16093,,,12,,,,,2025-02-22 17:50:58
16094,,,,13,,,,2025-02-22 17:50:58
16095,,,,,0,,,2025-02-22 17:50:58
16096,,,,,,75,,2025-02-22 17:50:58
16097,,0.0,,,,,,2025-02-22 17:50:58
16098,75.0,,,,,,,2025-02-22 17:50:58
16099,,,12,,,,,2025-02-22 17:50:58
16100,,,,13,,,,2025-02-22 17:50:58
16101,,,,,0,,,2025-02-22 17:50:58
16102,,,,,,75,,2025-02-22 17:50:58
16103,,0.0,,,,,,2025-02-22 17:50:58
16104,74.5,,,,,,,2025-02-22 17:50:58
16105,,,12,,,,,2025-02-22 17:50:58
16106,,,,13,,,,2025-02-22 17:50:58
16107,,,,,0,,,2025-02-22 17:50:58
16108,,,,,,75,,2025-02-22 17:50:58
16109,,0.0,,,,,,2025-02-22 17:50:58
16110,75.0,,,,,,,2025-02-22 17:50:59
16111,,,12,,,,,2025-02-22 17:50:59
16112,,,,13,,,,2025-02-22 17:50:59
16113,,,,,0,,,2025-02-22 17:50:59
16114,,,,,,75,,2025-02-22 17:50:59
16115,,0.0,,,,,,2025-02-22 17:50:59
16116,74.5,,,,,,,2025-02-22 17:50:59
16117,,,12,,,,,2025-02-22 17:50:59
16118,,,,13,,,,2025-02-22 17:50:59
16119,,,,,0,,,2025-02-22 17:50:59
16120,,,,,,75,,2025-02-22 17:50:59
16121,,0.0,,,,,,2025-02-22 17:50:59
16122,74.0,,,,,,,2025-02-22 17:51:00
16123,,,12,,,,,2025-02-22 17:51:00
16124,,,,13,,,,2025-02-22 17:51:00
16125,,,,,0,,,2025-02-22 17:51:00
16126,,,,,,75,,2025-02-22 17:51:00
16127,,0.0,,,,,,2025-02-22 17:51:00
16128,74.5,,,,,,,2025-02-22 17:51:00
16129,,,12,,,,,2025-02-22 17:51:00
16130,,,,13,,,,2025-02-22 17:51:00
16131,,,,,0,,,2025-02-22 17:51:00
16132,,,,,,75,,2025-02-22 17:51:00
16133,,0.0,,,,,,2025-02-22 17:51:00
16134,74.0,,,,,,,2025-02-22 17:51:00
16135,,,12,,,,,2025-02-22 17:51:00
16136,,,,13,,,,2025-02-22 17:51:00
16137,,,,,0,,,2025-02-22 17:51:00
16138,,,,,,75,,2025-02-22 17:51:00
16139,,0.0,,,,,,2025-02-22 17:51:00
16140,74.25,,,,,,,2025-02-22 17:51:01
16141,,,12,,,,,2025-02-22 17:51:01
16142,,,,13,,,,2025-02-22 17:51:01
16143,,,,,0,,,2025-02-22 17:51:01
16144,,,,,,75,,2025-02-22 17:51:01
16145,,0.0,,,,,,2025-02-22 17:51:01
16146,74.0,,,,,,,2025-02-22 17:51:01
16147,,,12,,,,,2025-02-22 17:51:01
16148,,,,13,,,,2025-02-22 17:51:01
16149,,,,,0,,,2025-02-22 17:51:01
16150,,,,,,75,,2025-02-22 17:51:01
16151,,0.0,,,,,,2025-02-22 17:51:01
16152,74.25,,,,,,,2025-02-22 17:51:01
16153,,,12,,,,,2025-02-22 17:51:01
16154,,,,13,,,,2025-02-22 17:51:01
16155,,,,,0,,,2025-02-22 17:51:01
16156,,,,,,75,,2025-02-22 17:51:01
16157,,0.0,,,,,,2025-02-22 17:51:01
16158,73.75,,,,,,,2025-02-22 17:51:02
16159,,,12,,,,,2025-02-22 17:51:02
16160,,,,13,,,,2025-02-22 17:51:02
16161,,,,,0,,,2025-02-22 17:51:02
16162,,,,,,75,,2025-02-22 17:51:02
16163,,0.0,,,,,,2025-02-22 17:51:02
16164,73.75,,,,,,,2025-02-22 17:51:02
16165,,,12,,,,,2025-02-22 17:51:02
16166,,,,13,,,,2025-02-22 17:51:02
16167,,,,,0,,,2025-02-22 17:51:02
16168,,,,,,75,,2025-02-22 17:51:02
16169,,0.0,,,,,,2025-02-22 17:51:02
16170,73.25,,,,,,,2025-02-22 17:51:02
16171,,,12,,,,,2025-02-22 17:51:02
16172,,,,13,,,,2025-02-22 17:51:02
16173,,,,,0,,,2025-02-22 17:51:02
16174,,,,,,75,,2025-02-22 17:51:02
16175,,0.0,,,,,,2025-02-22 17:51:02
16176,73.0,,,,,,,2025-02-22 17:51:03
16177,,,12,,,,,2025-02-22 17:51:03
16178,,,,13,,,,2025-02-22 17:51:03
16179,,,,,0,,,2025-02-22 17:51:03
16180,,,,,,75,,2025-02-22 17:51:03
16181,,0.0,,,,,,2025-02-22 17:51:03
16182,73.25,,,,,,,2025-02-22 17:51:03
16183,,,12,,,,,2025-02-22 17:51:03
16184,,,,13,,,,2025-02-22 17:51:03
16185,,,,,0,,,2025-02-22 17:51:03
16186,,,,,,75,,2025-02-22 17:51:03
16187,,0.0,,,,,,2025-02-22 17:51:03
16188,73.5,,,,,,,2025-02-22 17:51:03
16189,,,12,,,,,2025-02-22 17:51:03
16190,,,,13,,,,2025-02-22 17:51:03
16191,,,,,0,,,2025-02-22 17:51:03
16192,,,,,,75,,2025-02-22 17:51:03
16193,,0.0,,,,,,2025-02-22 17:51:03
16194,73.25,,,,,,,2025-02-22 17:51:04
16195,,,12,,,,,2025-02-22 17:51:04
16196,,,,13,,,,2025-02-22 17:51:04
16197,,,,,0,,,2025-02-22 17:51:04
16198,,,,,,75,,2025-02-22 17:51:04
16199,,0.0,,,,,,2025-02-22 17:51:04
16200,73.0,,,,,,,2025-02-22 17:51:04
16201,,,12,,,,,2025-02-22 17:51:04
16202,,,,13,,,,2025-02-22 17:51:04
16203,,,,,0,,,2025-02-22 17:51:04
16204,,,,,,75,,2025-02-22 17:51:04
16205,,0.0,,,,,,2025-02-22 17:51:04
16206,73.25,,,,,,,2025-02-22 17:51:04
16207,,,12,,,,,2025-02-22 17:51:04
16208,,,,13,,,,2025-02-22 17:51:04
16209,,,,,0,,,2025-02-22 17:51:04
16210,,,,,,75,,2025-02-22 17:51:04
16211,,0.0,,,,,,2025-02-22 17:51:04
16212,73.0,,,,,,,2025-02-22 17:51:05
16213,,,12,,,,,2025-02-22 17:51:05
16214,,,,13,,,,2025-02-22 17:51:05
16215,,,,,0,,,2025-02-22 17:51:05
16216,,,,,,75,,2025-02-22 17:51:05
16217,,0.0,,,,,,2025-02-22 17:51:05
16218,72.75,,,,,,,2025-02-22 17:51:05
16219,,,12,,,,,2025-02-22 17:51:05
16220,,,,13,,,,2025-02-22 17:51:05
16221,,,,,0,,,2025-02-22 17:51:05
16222,,,,,,75,,2025-02-22 17:51:05
16223,,0.0,,,,,,2025-02-22 17:51:05
16224,73.25,,,,,,,2025-02-22 17:51:06
16225,,,12,,,,,2025-02-22 17:51:06
16226,,,,13,,,,2025-02-22 17:51:06
16227,,,,,0,,,2025-02-22 17:51:06
16228,,,,,,65,,2025-02-22 17:51:06
16229,,0.0,,,,,,2025-02-22 17:51:06
16230,72.75,,,,,,,2025-02-22 17:51:06
16231,,,12,,,,,2025-02-22 17:51:06
16232,,,,13,,,,2025-02-22 17:51:06
16233,,,,,0,,,2025-02-22 17:51:06
16234,,,,,,65,,2025-02-22 17:51:06
16235,,0.0,,,,,,2025-02-22 17:51:06
16236,72.5,,,,,,,2025-02-22 17:51:06
16237,,,12,,,,,2025-02-22 17:51:06
16238,,,,13,,,,2025-02-22 17:51:06
16239,,,,,0,,,2025-02-22 17:51:06
16240,,,,,,65,,2025-02-22 17:51:06
16241,,0.0,,,,,,2025-02-22 17:51:06
16242,72.0,,,,,,,2025-02-22 17:51:07
16243,,,12,,,,,2025-02-22 17:51:07
16244,,,,13,,,,2025-02-22 17:51:07
16245,,,,,0,,,2025-02-22 17:51:07
16246,,,,,,65,,2025-02-22 17:51:07
16247,,0.0,,,,,,2025-02-22 17:51:07
16248,72.5,,,,,,,2025-02-22 17:51:07
16249,,,12,,,,,2025-02-22 17:51:07
16250,,,,13,,,,2025-02-22 17:51:07
16251,,,,,0,,,2025-02-22 17:51:07
16252,,,,,,65,,2025-02-22 17:51:07
16253,,0.0,,,,,,2025-02-22 17:51:07
16254,72.25,,,,,,,2025-02-22 17:51:07
16255,,,12,,,,,2025-02-22 17:51:07
16256,,,,13,,,,2025-02-22 17:51:07
16257,,,,,0,,,2025-02-22 17:51:07
16258,,,,,,65,,2025-02-22 17:51:07
16259,,0.0,,,,,,2025-02-22 17:51:07
16260,72.25,,,,,,,2025-02-22 17:51:08
16261,,,12,,,,,2025-02-22 17:51:08
16262,,,,13,,,,2025-02-22 17:51:08
16263,,,,,0,,,2025-02-22 17:51:08
16264,,,,,,65,,2025-02-22 17:51:08
16265,,0.0,,,,,,2025-02-22 17:51:08
16266,71.75,,,,,,,2025-02-22 17:51:08
16267,,,12,,,,,2025-02-22 17:51:08
16268,,,,13,,,,2025-02-22 17:51:08
16269,,,,,0,,,2025-02-22 17:51:08
16270,,,,,,55,,2025-02-22 17:51:08
16271,,0.0,,,,,,2025-02-22 17:51:08
16272,73.25,,,,,,,2025-02-22 17:51:08
16273,,,12,,,,,2025-02-22 17:51:08
16274,,,,13,,,,2025-02-22 17:51:08
16275,,,,,0,,,2025-02-22 17:51:08
16276,,,,,,55,,2025-02-22 17:51:08
16277,,0.0,,,,,,2025-02-22 17:51:08
16278,73.0,,,,,,,2025-02-22 17:51:09
16279,,,12,,,,,2025-02-22 17:51:09
16280,,,,13,,,,2025-02-22 17:51:09
16281,,,,,0,,,2025-02-22 17:51:09
16282,,,,,,55,,2025-02-22 17:51:09
16283,,0.0,,,,,,2025-02-22 17:51:09
16284,73.25,,,,,,,2025-02-22 17:51:09
16285,,,12,,,,,2025-02-22 17:51:09
16286,,,,13,,,,2025-02-22 17:51:09
16287,,,,,0,,,2025-02-22 17:51:09
16288,,,,,,55,,2025-02-22 17:51:09
16289,,0.0,,,,,,2025-02-22 17:51:09
16290,73.0,,,,,,,2025-02-22 17:51:09
16291,,,12,,,,,2025-02-22 17:51:09
16292,,,,13,,,,2025-02-22 17:51:09
16293,,,,,0,,,2025-02-22 17:51:09
16294,,,,,,55,,2025-02-22 17:51:09
16295,,0.0,,,,,,2025-02-22 17:51:09
16296,74.0,,,,,,,2025-02-22 17:51:10
16297,,,12,,,,,2025-02-22 17:51:10
16298,,,,13,,,,2025-02-22 17:51:10
16299,,,,,0,,,2025-02-22 17:51:10
16300,,,,,,55,,2025-02-22 17:51:10
16301,,0.0,,,,,,2025-02-22 17:51:10
16302,74.75,,,,,,,2025-02-22 17:51:10
16303,,,12,,,,,2025-02-22 17:51:10
16304,,,,13,,,,2025-02-22 17:51:10
16305,,,,,0,,,2025-02-22 17:51:10
16306,,,,,,45,,2025-02-22 17:51:10
16307,,0.0,,,,,,2025-02-22 17:51:10
16308,75.5,,,,,,,2025-02-22 17:51:10
16309,,,12,,,,,2025-02-22 17:51:11
16310,,,,13,,,,2025-02-22 17:51:11
16311,,,,,0,,,2025-02-22 17:51:11
16312,,,,,,45,,2025-02-22 17:51:11
16313,,0.0,,,,,,2025-02-22 17:51:11
16314,76.0,,,,,,,2025-02-22 17:51:11
16315,,,12,,,,,2025-02-22 17:51:11
16316,,,,13,,,,2025-02-22 17:51:11
16317,,,,,0,,,2025-02-22 17:51:11
16318,,,,,,45,,2025-02-22 17:51:11
16319,,0.0,,,,,,2025-02-22 17:51:11
16320,76.75,,,,,,,2025-02-22 17:51:11
16321,,,12,,,,,2025-02-22 17:51:11
16322,,,,13,,,,2025-02-22 17:51:11
16323,,,,,0,,,2025-02-22 17:51:11
16324,,,,,,45,,2025-02-22 17:51:11
16325,,0.0,,,,,,2025-02-22 17:51:11
16326,78.0,,,,,,,2025-02-22 17:51:11
16327,,,12,,,,,2025-02-22 17:51:11
16328,,,,13,,,,2025-02-22 17:51:11
16329,,,,,0,,,2025-02-22 17:51:11
16330,,,,,,45,,2025-02-22 17:51:11
16331,,0.0,,,,,,2025-02-22 17:51:11
16332,79.25,,,,,,,2025-02-22 17:51:12
16333,,,12,,,,,2025-02-22 17:51:12
16334,,,,14,,,,2025-02-22 17:51:12
16335,,,,,0,,,2025-02-22 17:51:12
16336,,,,,,45,,2025-02-22 17:51:12
16337,,0.0,,,,,,2025-02-22 17:51:12
16338,82.5,,,,,,,2025-02-22 17:51:12
16339,,,12,,,,,2025-02-22 17:51:12
16340,,,,14,,,,2025-02-22 17:51:12
16341,,,,,0,,,2025-02-22 17:51:12
16342,,,,,,45,,2025-02-22 17:51:12
16343,,0.0,,,,,,2025-02-22 17:51:12
16344,84.75,,,,,,,2025-02-22 17:51:13
16345,,,12,,,,,2025-02-22 17:51:13
16346,,,,14,,,,2025-02-22 17:51:13
16347,,,,,0,,,2025-02-22 17:51:13
16348,,,,,,45,,2025-02-22 17:51:13
16349,,0.0,,,,,,2025-02-22 17:51:13
16350,87.75,,,,,,,2025-02-22 17:51:13
16351,,,12,,,,,2025-02-22 17:51:13
16352,,,,15,,,,2025-02-22 17:51:13
16353,,,,,0,,,2025-02-22 17:51:13
16354,,,,,,45,,2025-02-22 17:51:13
16355,,0.0,,,,,,2025-02-22 17:51:13
16356,91.0,,,,,,,2025-02-22 17:51:13
16357,,,12,,,,,2025-02-22 17:51:13
16358,,,,15,,,,2025-02-22 17:51:13
16359,,,,,0,,,2025-02-22 17:51:13
16360,,,,,,45,,2025-02-22 17:51:13
16361,,0.0,,,,,,2025-02-22 17:51:13
16362,93.75,,,,,,,2025-02-22 17:51:14
16363,,,12,,,,,2025-02-22 17:51:14
16364,,,,15,,,,2025-02-22 17:51:14
16365,,,,,0,,,2025-02-22 17:51:14
16366,,,,,,45,,2025-02-22 17:51:14
16367,,0.0,,,,,,2025-02-22 17:51:14
16368,96.25,,,,,,,2025-02-22 17:51:14
16369,,,12,,,,,2025-02-22 17:51:14
16370,,,,15,,,,2025-02-22 17:51:14
16371,,,,,0,,,2025-02-22 17:51:14
16372,,,,,,45,,2025-02-22 17:51:14
16373,,0.0,,,,,,2025-02-22 17:51:14
16374,98.5,,,,,,,2025-02-22 17:51:14
16375,,,12,,,,,2025-02-22 17:51:14
16376,,,,15,,,,2025-02-22 17:51:14
16377,,,,,0,,,2025-02-22 17:51:14
16378,,,,,,45,,2025-02-22 17:51:14
16379,,0.0,,,,,,2025-02-22 17:51:14
16380,100.75,,,,,,,2025-02-22 17:51:15
16381,,,12,,,,,2025-02-22 17:51:15
16382,,,,15,,,,2025-02-22 17:51:15
16383,,,,,0,,,2025-02-22 17:51:15
16384,,,,,,45,,2025-02-22 17:51:15
16385,,0.0,,,,,,2025-02-22 17:51:15
16386,103.5,,,,,,,2025-02-22 17:51:15
16387,,,12,,,,,2025-02-22 17:51:15
16388,,,,15,,,,2025-02-22 17:51:15
16389,,,,,0,,,2025-02-22 17:51:15
16390,,,,,,45,,2025-02-22 17:51:15
16391,,0.0,,,,,,2025-02-22 17:51:15
16392,107.5,,,,,,,2025-02-22 17:51:15
16393,,,12,,,,,2025-02-22 17:51:15
16394,,,,15,,,,2025-02-22 17:51:15
16395,,,,,0,,,2025-02-22 17:51:15
16396,,,,,,45,,2025-02-22 17:51:15
16397,,0.0,,,,,,2025-02-22 17:51:15
16398,110.5,,,,,,,2025-02-22 17:51:16
16399,,,12,,,,,2025-02-22 17:51:16
16400,,,,15,,,,2025-02-22 17:51:16
16401,,,,,0,,,2025-02-22 17:51:16
16402,,,,,,45,,2025-02-22 17:51:16
16403,,0.0,,,,,,2025-02-22 17:51:16
16404,115.5,,,,,,,2025-02-22 17:51:16
16405,,,12,,,,,2025-02-22 17:51:16
16406,,,,15,,,,2025-02-22 17:51:16
16407,,,,,0,,,2025-02-22 17:51:16
16408,,,,,,45,,2025-02-22 17:51:16
16409,,0.0,,,,,,2025-02-22 17:51:16
16410,121.0,,,,,,,2025-02-22 17:51:16
16411,,,12,,,,,2025-02-22 17:51:16
16412,,,,15,,,,2025-02-22 17:51:16
16413,,,,,0,,,2025-02-22 17:51:16
16414,,,,,,45,,2025-02-22 17:51:16
16415,,0.0,,,,,,2025-02-22 17:51:16
16416,126.25,,,,,,,2025-02-22 17:51:17
16417,,,12,,,,,2025-02-22 17:51:17
16418,,,,15,,,,2025-02-22 17:51:17
16419,,,,,0,,,2025-02-22 17:51:17
16420,,,,,,45,,2025-02-22 17:51:17
16421,,0.0,,,,,,2025-02-22 17:51:17
16422,132.25,,,,,,,2025-02-22 17:51:17
16423,,,12,,,,,2025-02-22 17:51:17
16424,,,,15,,,,2025-02-22 17:51:17
16425,,,,,0,,,2025-02-22 17:51:17
16426,,,,,,45,,2025-02-22 17:51:17
16427,,0.0,,,,,,2025-02-22 17:51:17
16428,136.5,,,,,,,2025-02-22 17:51:17
16429,,,12,,,,,2025-02-22 17:51:17
16430,,,,15,,,,2025-02-22 17:51:17
16431,,,,,0,,,2025-02-22 17:51:17
16432,,,,,,45,,2025-02-22 17:51:18
16433,,0.0,,,,,,2025-02-22 17:51:18
16434,144.25,,,,,,,2025-02-22 17:51:18
16435,,,12,,,,,2025-02-22 17:51:18
16436,,,,15,,,,2025-02-22 17:51:18
16437,,,,,0,,,2025-02-22 17:51:18
16438,,,,,,45,,2025-02-22 17:51:18
16439,,0.0,,,,,,2025-02-22 17:51:18
16440,153.25,,,,,,,2025-02-22 17:51:18
16441,,,12,,,,,2025-02-22 17:51:18
16442,,,,15,,,,2025-02-22 17:51:18
16443,,,,,0,,,2025-02-22 17:51:18
16444,,,,,,45,,2025-02-22 17:51:18
16445,,0.0,,,,,,2025-02-22 17:51:18
16446,160.5,,,,,,,2025-02-22 17:51:18
16447,,,12,,,,,2025-02-22 17:51:18
16448,,,,15,,,,2025-02-22 17:51:18
16449,,,,,0,,,2025-02-22 17:51:18
16450,,,,,,45,,2025-02-22 17:51:18
16451,,0.0,,,,,,2025-02-22 17:51:18
16452,167.75,,,,,,,2025-02-22 17:51:19
16453,,,12,,,,,2025-02-22 17:51:19
16454,,,,15,,,,2025-02-22 17:51:19
16455,,,,,0,,,2025-02-22 17:51:19
16456,,,,,,45,,2025-02-22 17:51:19
16457,,0.0,,,,,,2025-02-22 17:51:19
16458,174.75,,,,,,,2025-02-22 17:51:19
16459,,,12,,,,,2025-02-22 17:51:19
16460,,,,15,,,,2025-02-22 17:51:19
16461,,,,,0,,,2025-02-22 17:51:19
16462,,,,,,45,,2025-02-22 17:51:19
16463,,0.0,,,,,,2025-02-22 17:51:19
16464,182.0,,,,,,,2025-02-22 17:51:20
16465,,,12,,,,,2025-02-22 17:51:20
16466,,,,15,,,,2025-02-22 17:51:20
16467,,,,,0,,,2025-02-22 17:51:20
16468,,,,,,45,,2025-02-22 17:51:20
16469,,0.0,,,,,,2025-02-22 17:51:20
16470,188.0,,,,,,,2025-02-22 17:51:20
16471,,,12,,,,,2025-02-22 17:51:20
16472,,,,15,,,,2025-02-22 17:51:20
16473,,,,,0,,,2025-02-22 17:51:20
16474,,,,,,45,,2025-02-22 17:51:20
16475,,0.0,,,,,,2025-02-22 17:51:20
16476,195.0,,,,,,,2025-02-22 17:51:20
16477,,,12,,,,,2025-02-22 17:51:20
16478,,,,15,,,,2025-02-22 17:51:20
16479,,,,,0,,,2025-02-22 17:51:20
16480,,,,,,45,,2025-02-22 17:51:20
16481,,0.0,,,,,,2025-02-22 17:51:20
16482,201.5,,,,,,,2025-02-22 17:51:21
16483,,,12,,,,,2025-02-22 17:51:21
16484,,,,15,,,,2025-02-22 17:51:21
16485,,,,,0,,,2025-02-22 17:51:21
16486,,,,,,45,,2025-02-22 17:51:21
16487,,0.0,,,,,,2025-02-22 17:51:21
16488,208.25,,,,,,,2025-02-22 17:51:21
16489,,,12,,,,,2025-02-22 17:51:21
16490,,,,15,,,,2025-02-22 17:51:21
16491,,,,,0,,,2025-02-22 17:51:21
16492,,,,,,45,,2025-02-22 17:51:21
16493,,0.0,,,,,,2025-02-22 17:51:21
16494,214.25,,,,,,,2025-02-22 17:51:21
16495,,,12,,,,,2025-02-22 17:51:21
16496,,,,15,,,,2025-02-22 17:51:21
16497,,,,,0,,,2025-02-22 17:51:21
16498,,,,,,45,,2025-02-22 17:51:21
16499,,0.0,,,,,,2025-02-22 17:51:21
16500,219.25,,,,,,,2025-02-22 17:51:22
16501,,,12,,,,,2025-02-22 17:51:22
16502,,,,15,,,,2025-02-22 17:51:22
16503,,,,,0,,,2025-02-22 17:51:22
16504,,,,,,45,,2025-02-22 17:51:22
16505,,0.0,,,,,,2025-02-22 17:51:22
16506,225.75,,,,,,,2025-02-22 17:51:22
16507,,,12,,,,,2025-02-22 17:51:22
16508,,,,15,,,,2025-02-22 17:51:22
16509,,,,,0,,,2025-02-22 17:51:22
16510,,,,,,45,,2025-02-22 17:51:22
16511,,0.0,,,,,,2025-02-22 17:51:22
16512,232.25,,,,,,,2025-02-22 17:51:22
16513,,,12,,,,,2025-02-22 17:51:22
16514,,,,15,,,,2025-02-22 17:51:22
16515,,,,,0,,,2025-02-22 17:51:22
16516,,,,,,45,,2025-02-22 17:51:22
16517,,0.0,,,,,,2025-02-22 17:51:22
16518,237.75,,,,,,,2025-02-22 17:51:23
16519,,,12,,,,,2025-02-22 17:51:23
16520,,,,15,,,,2025-02-22 17:51:23
16521,,,,,0,,,2025-02-22 17:51:23
16522,,,,,,45,,2025-02-22 17:51:23
16523,,0.0,,,,,,2025-02-22 17:51:23
16524,243.5,,,,,,,2025-02-22 17:51:23
16525,,,12,,,,,2025-02-22 17:51:23
16526,,,,15,,,,2025-02-22 17:51:23
16527,,,,,0,,,2025-02-22 17:51:23
16528,,,,,,45,,2025-02-22 17:51:23
16529,,0.0,,,,,,2025-02-22 17:51:23
16530,251.0,,,,,,,2025-02-22 17:51:23
16531,,,12,,,,,2025-02-22 17:51:23
16532,,,,15,,,,2025-02-22 17:51:23
16533,,,,,0,,,2025-02-22 17:51:23
16534,,,,,,45,,2025-02-22 17:51:23
16535,,0.0,,,,,,2025-02-22 17:51:23
16536,256.5,,,,,,,2025-02-22 17:51:24
16537,,,12,,,,,2025-02-22 17:51:24
16538,,,,15,,,,2025-02-22 17:51:24
16539,,,,,0,,,2025-02-22 17:51:24
16540,,,,,,45,,2025-02-22 17:51:24
16541,,0.0,,,,,,2025-02-22 17:51:24
16542,262.0,,,,,,,2025-02-22 17:51:24
16543,,,12,,,,,2025-02-22 17:51:24
16544,,,,15,,,,2025-02-22 17:51:24
16545,,,,,0,,,2025-02-22 17:51:24
16546,,,,,,35,,2025-02-22 17:51:24
16547,,0.0,,,,,,2025-02-22 17:51:24
16548,266.25,,,,,,,2025-02-22 17:51:24
16549,,,12,,,,,2025-02-22 17:51:24
16550,,,,15,,,,2025-02-22 17:51:25
16551,,,,,0,,,2025-02-22 17:51:25
16552,,,,,,35,,2025-02-22 17:51:25
16553,,0.0,,,,,,2025-02-22 17:51:25
16554,271.5,,,,,,,2025-02-22 17:51:25
16555,,,12,,,,,2025-02-22 17:51:25
16556,,,,15,,,,2025-02-22 17:51:25
16557,,,,,0,,,2025-02-22 17:51:25
16558,,,,,,35,,2025-02-22 17:51:25
16559,,0.0,,,,,,2025-02-22 17:51:25
16560,278.0,,,,,,,2025-02-22 17:51:25
16561,,,12,,,,,2025-02-22 17:51:25
16562,,,,16,,,,2025-02-22 17:51:25
16563,,,,,0,,,2025-02-22 17:51:25
16564,,,,,,35,,2025-02-22 17:51:25
16565,,0.0,,,,,,2025-02-22 17:51:25
16566,283.25,,,,,,,2025-02-22 17:51:25
16567,,,12,,,,,2025-02-22 17:51:25
16568,,,,16,,,,2025-02-22 17:51:25
16569,,,,,0,,,2025-02-22 17:51:25
16570,,,,,,35,,2025-02-22 17:51:25
16571,,0.0,,,,,,2025-02-22 17:51:25
16572,290.0,,,,,,,2025-02-22 17:51:26
16573,,,12,,,,,2025-02-22 17:51:26
16574,,,,16,,,,2025-02-22 17:51:26
16575,,,,,0,,,2025-02-22 17:51:26
16576,,,,,,35,,2025-02-22 17:51:26
16577,,0.0,,,,,,2025-02-22 17:51:26
16578,298.5,,,,,,,2025-02-22 17:51:26
16579,,,12,,,,,2025-02-22 17:51:26
16580,,,,16,,,,2025-02-22 17:51:26
16581,,,,,0,,,2025-02-22 17:51:26
16582,,,,,,35,,2025-02-22 17:51:26
16583,,0.0,,,,,,2025-02-22 17:51:26
16584,305.5,,,,,,,2025-02-22 17:51:27
16585,,,12,,,,,2025-02-22 17:51:27
16586,,,,17,,,,2025-02-22 17:51:27
16587,,,,,0,,,2025-02-22 17:51:27
16588,,,,,,35,,2025-02-22 17:51:27
16589,,0.0,,,,,,2025-02-22 17:51:27
